Date,Weight_MTSI,Weight_POWI,Pos_MTSI,Pos_POWI,Close_MTSI,Close_POWI
2023-06-05,0.5,-0.5,1.0,-1.0,59.15999984741211,84.46825408935547
2023-06-06,0.5,-0.5,1.0,-1.0,59.2599983215332,86.66398620605469
2023-06-07,0.5,-0.5,1.0,-1.0,60.380001068115234,89.58841705322266
2023-06-08,0.49999999999999956,-0.5000000000000004,1.0,-1.0,60.470001220703125,90.61827850341795
2023-06-09,0.5,-0.5,1.0,-1.0,59.88999938964844,89.86044311523438
2023-06-12,-0.5000000000000001,0.5,-1.0,1.0,61.459999084472656,90.65714263916016
2023-06-13,-0.49999999999999994,0.5000000000000001,-1.0,1.0,62.13999938964844,90.75430297851562
2023-06-14,-0.5000000000000001,0.49999999999999994,-1.0,1.0,62.0,90.0644760131836
2023-06-15,-0.49999999999999994,0.5,-1.0,1.0,61.459999084472656,89.24836730957031
2023-06-16,-0.49999999999999994,0.5000000000000001,-1.0,1.0,60.900001525878906,88.00476837158203
2023-06-20,-0.5,0.5,-1.0,1.0,61.959999084472656,87.17892456054688
2023-06-21,0.5,-0.5,1.0,-1.0,60.34000015258789,86.40167236328125
2023-06-22,-0.5,0.5,-1.0,1.0,60.58000183105469,86.59597778320312
2023-06-23,-0.5,0.5,-1.0,1.0,59.27999877929688,84.38079833984375
2023-06-26,0.5,-0.5,1.0,-1.0,60.810001373291016,86.83887481689453
2023-06-27,-0.49999999999999994,0.5,-1.0,1.0,63.060001373291016,89.3066635131836
2023-06-28,0.5,-0.5,1.0,-1.0,62.52000045776367,88.87918090820312
2023-06-29,0.4999999999999998,-0.5000000000000002,1.0,-1.0,63.790000915527344,90.69601440429688
2023-06-30,-0.49999999999999994,0.5000000000000001,-1.0,1.0,65.52999877929688,91.9784698486328
2023-07-03,0.49999999999999983,-0.5000000000000001,1.0,-1.0,65.1500015258789,92.1047821044922
2023-07-05,-0.5,0.5,-1.0,1.0,63.13999938964844,89.15121459960938
2023-07-06,0.5,-0.5,1.0,-1.0,61.68999862670898,87.412109375
2023-07-07,-0.5,0.5,-1.0,1.0,61.97999954223633,87.1303482055664
2023-07-10,-0.5,0.5,-1.0,1.0,64.08999633789062,89.39411163330078
2023-07-11,0.5,-0.5,1.0,-1.0,64.79000091552734,91.58013916015624
2023-07-12,-0.49999999999999994,0.5000000000000001,-1.0,1.0,66.91000366210938,94.2130889892578
2023-07-13,-0.4999999999999999,0.5000000000000001,-1.0,1.0,68.27999877929688,96.0784912109375
2023-07-14,0.5,-0.5,1.0,-1.0,65.47000122070312,94.42684173583984
2023-07-17,-0.5,0.5,-1.0,1.0,66.37999725341797,94.10621643066406
2023-07-18,0.5,-0.5,1.0,-1.0,65.51000213623047,93.05691528320312
2023-07-19,-0.5,0.5,-1.0,1.0,65.9800033569336,91.4732666015625
2023-07-20,0.5,-0.5,1.0,-1.0,64.37999725341797,89.25808715820312
2023-07-21,-0.5000000000000001,0.49999999999999983,-1.0,1.0,65.41999816894531,89.50098419189453
2023-07-24,-0.5,0.5,-1.0,1.0,65.91000366210938,88.53910827636719
2023-07-25,-0.5,0.5,-1.0,1.0,68.05999755859375,90.22965240478516
2023-07-26,-0.5,0.5,-1.0,1.0,67.72000122070312,88.74314880371094
2023-07-27,0.5,-0.5,1.0,-1.0,68.06999969482422,91.42469024658205
2023-07-28,-0.5,0.5,-1.0,1.0,68.91000366210938,92.52256774902344
2023-07-31,0.5,-0.5,1.0,-1.0,69.91999816894531,94.37825775146484
2023-08-01,-0.5,0.5,-1.0,1.0,69.4800033569336,92.15335083007812
2023-08-02,0.5000000000000001,-0.49999999999999994,1.0,-1.0,67.26000213623047,88.65570831298828
2023-08-03,0.49999999999999933,-0.5000000000000008,1.0,-1.0,74.75,87.45096588134766
2023-08-04,-0.5,0.5,-1.0,1.0,74.56999969482422,81.88387298583984
2023-08-07,-0.4999999999999993,0.5000000000000008,-1.0,1.0,77.36000061035156,84.31278991699219
2023-08-08,-0.5,0.5,-1.0,1.0,75.81999969482422,82.46681213378906
2023-08-09,0.5,-0.5,1.0,-1.0,75.44000244140625,82.69998931884766
2023-08-10,0.5,-0.5,1.0,-1.0,74.9000015258789,82.25308227539062
2023-08-11,-0.5,0.5,-1.0,1.0,74.37000274658203,80.84428405761719
2023-08-14,-0.49999999999999895,0.5000000000000011,-1.0,1.0,76.80999755859375,82.10733795166016
2023-08-15,-0.4999999999999988,0.5000000000000012,-1.0,1.0,76.5,80.53339385986328
2023-08-16,0.5,-0.5,1.0,-1.0,73.4000015258789,77.99759674072266
2023-08-17,0.5,-0.5,1.0,-1.0,71.44999694824219,77.73526763916016
2023-08-18,-0.5,0.5,-1.0,1.0,71.91000366210938,77.58953857421875
2023-08-21,0.5000000000000004,-0.49999999999999967,1.0,-1.0,72.41000366210938,79.7561264038086
2023-08-22,-0.5,0.5,-1.0,1.0,77.62999725341797,80.09618377685547
2023-08-23,-0.5,0.5,-1.0,1.0,80.0199966430664,81.72842407226562
2023-08-24,-0.500000000000001,0.499999999999999,-1.0,1.0,79.63999938964844,78.45423126220703
2023-08-25,-0.5,0.5,-1.0,1.0,80.04000091552734,78.68740844726562
2023-08-28,0.5000000000000003,-0.4999999999999996,1.0,-1.0,80.58000183105469,79.4063720703125
2023-08-29,0.5,-0.5,1.0,-1.0,81.56999969482422,81.45636749267578
2023-08-30,-0.5,0.5,-1.0,1.0,82.97000122070312,81.56350708007812
2023-08-31,-0.5,0.5,-1.0,1.0,84.55999755859375,81.81668090820312
2023-09-01,0.5,-0.5,1.0,-1.0,83.12000274658203,83.19943237304688
2023-09-05,0.5000000000000002,-0.4999999999999998,1.0,-1.0,81.04000091552734,82.26461791992188
2023-09-06,-0.5,0.5,-1.0,1.0,82.12000274658203,81.3590087890625
2023-09-07,-0.4999999999999997,0.5000000000000003,-1.0,1.0,80.44999694824219,77.65865325927734
2023-09-08,0.5,-0.5,1.0,-1.0,79.38999938964844,77.3567886352539
2023-09-11,-0.5,0.5,-1.0,1.0,79.02999877929688,76.6167221069336
2023-09-12,-0.5,0.5,-1.0,1.0,78.43000030517578,75.33132934570312
2023-09-13,-0.4999999999999997,0.5000000000000003,-1.0,1.0,78.9000015258789,75.6039810180664
2023-09-14,0.4999999999999997,-0.5000000000000003,1.0,-1.0,80.01000213623047,77.96052551269531
2023-09-15,0.4999999999999997,-0.5000000000000003,1.0,-1.0,77.95999908447266,77.23018646240234
2023-09-18,0.5000000000000003,-0.4999999999999997,1.0,-1.0,77.44999694824219,77.84367370605469
2023-09-19,-0.4999999999999997,0.5000000000000003,-1.0,1.0,77.2300033569336,76.91858673095703
2023-09-20,-0.5,0.5,-1.0,1.0,77.55999755859375,76.62644958496094
2023-09-21,-0.5,0.5,-1.0,1.0,76.63999938964844,74.81523132324219
2023-09-22,-0.5,0.5,-1.0,1.0,77.88999938964844,74.75679016113281
2023-09-25,-0.5,0.5,-1.0,1.0,78.83000183105469,74.99050903320312
2023-09-26,-0.5,0.5,-1.0,1.0,78.31999969482422,73.24744415283203
2023-09-27,-0.5,0.5,-1.0,1.0,80.5199966430664,73.29613494873047
2023-09-28,-0.5,0.5,-1.0,1.0,82.1500015258789,74.56204986572266
2023-09-29,0.5,-0.5,1.0,-1.0,81.58000183105469,74.30886840820312
2023-10-02,0.5,-0.5,1.0,-1.0,81.73999786376953,74.7470703125
2023-10-03,-0.4999999999999997,0.5000000000000003,-1.0,1.0,80.55999755859375,73.51036834716797
2023-10-04,-0.5000000000000003,0.4999999999999997,-1.0,1.0,81.06999969482422,73.80250549316406
2023-10-05,0.5,-0.5,1.0,-1.0,78.80000305175781,73.13059997558594
2023-10-06,-0.5,0.5,-1.0,1.0,81.69999694824219,73.99725341796875
2023-10-09,-0.5,0.5,-1.0,1.0,82.16000366210938,73.7343521118164
2023-10-10,0.5000000000000001,-0.4999999999999999,1.0,-1.0,82.70999908447266,76.12982177734375
2023-10-11,-0.4999999999999998,0.5000000000000003,-1.0,1.0,83.08999633789062,76.32457733154297
2023-10-12,-0.49999999999999967,0.5000000000000004,-1.0,1.0,82.69000244140625,75.31185150146484
2023-10-13,0.5,-0.5,1.0,-1.0,79.68000030517578,73.5395736694336
2023-10-16,0.5,-0.5,1.0,-1.0,80.20999908447266,74.60099029541016
2023-10-17,0.49999999999999983,-0.5000000000000002,1.0,-1.0,79.30000305175781,74.13357543945312
2023-10-18,-0.5000000000000006,0.49999999999999956,-1.0,1.0,78.30999755859375,72.18602752685547
2023-10-19,0.5,-0.5,1.0,-1.0,76.66000366210938,70.67668151855469
2023-10-20,-0.4999999999999996,0.5000000000000004,-1.0,1.0,75.33999633789062,68.75833892822266
2023-10-23,0.5,-0.5,1.0,-1.0,73.68000030517578,68.27144622802734
2023-10-24,-0.49999999999999917,0.5000000000000009,-1.0,1.0,74.95999908447266,69.04073333740234
2023-10-25,0.5,-0.5,1.0,-1.0,72.11000061035156,66.72314453125
2023-10-26,0.5,-0.5,1.0,-1.0,70.81999969482422,67.52163696289062
2023-10-27,-0.5,0.5,-1.0,1.0,72.0,68.16433715820312
2023-10-30,-0.4999999999999994,0.5000000000000007,-1.0,1.0,70.23999786376953,66.129150390625
2023-10-31,0.5000000000000006,-0.4999999999999995,1.0,-1.0,70.54000091552734,67.51190948486328
2023-11-01,0.5,-0.5,1.0,-1.0,70.61000061035156,67.77482604980469
2023-11-02,-0.5,0.5,-1.0,1.0,72.75,69.6737060546875
2023-11-03,0.5000000000000004,-0.49999999999999967,1.0,-1.0,75.04000091552734,72.85794067382812
2023-11-06,0.5,-0.5,1.0,-1.0,73.7300033569336,73.39351654052734
2023-11-07,-0.5000000000000003,0.4999999999999998,-1.0,1.0,73.91999816894531,73.22796630859375
2023-11-08,-0.49999999999999983,0.5000000000000002,-1.0,1.0,73.01000213623047,68.20329284667969
2023-11-09,-0.5,0.5,-1.0,1.0,72.41000366210938,67.53138732910156
2023-11-10,-0.4999999999999997,0.5000000000000002,-1.0,1.0,77.0999984741211,71.17330932617188
2023-11-13,-0.4999999999999998,0.5000000000000003,-1.0,1.0,78.33000183105469,69.69316101074219
2023-11-14,0.5000000000000003,-0.4999999999999998,1.0,-1.0,81.93000030517578,74.36729431152344
2023-11-15,0.5,-0.5,1.0,-1.0,81.91000366210938,75.96428680419922
2023-11-16,-0.5,0.5,-1.0,1.0,81.06999969482422,74.71785736083984
2023-11-17,-0.5,0.5,-1.0,1.0,83.08999633789062,75.18526458740234
2023-11-20,0.5000000000000001,-0.49999999999999994,1.0,-1.0,84.02999877929688,76.48040008544922
2023-11-21,-0.5,0.5,-1.0,1.0,82.79000091552734,74.80548858642578
2023-11-22,-0.5000000000000002,0.4999999999999999,-1.0,1.0,84.19999694824219,75.05867004394531
2023-11-24,-0.5,0.5,-1.0,1.0,84.37999725341797,75.12683868408203
2023-11-27,-0.5,0.5,-1.0,1.0,84.66999816894531,74.06541442871094
2023-11-28,0.49999999999999983,-0.5000000000000001,1.0,-1.0,82.94000244140625,73.61747741699219
2023-11-29,0.5000000000000001,-0.49999999999999994,1.0,-1.0,83.52999877929688,75.6483154296875
2023-11-30,-0.5000000000000002,0.49999999999999983,-1.0,1.0,83.9800033569336,74.6036148071289
2023-12-01,-0.5000000000000001,0.49999999999999994,-1.0,1.0,85.41000366210938,75.78500366210938
2023-12-04,0.5,-0.5,1.0,-1.0,85.0999984741211,75.97049713134766
2023-12-05,-0.49999999999999983,0.5000000000000002,-1.0,1.0,84.86000061035156,74.63290405273438
2023-12-06,0.5,-0.5,1.0,-1.0,84.16999816894531,76.03884887695312
2023-12-07,-0.5,0.5,-1.0,1.0,84.80999755859375,76.58561706542969
2023-12-08,-0.49999999999999994,0.5,-1.0,1.0,86.37999725341797,76.51727294921875
2023-12-11,0.5000000000000001,-0.5,1.0,-1.0,87.69999694824219,79.39751434326172
2023-12-12,-0.5,0.5,-1.0,1.0,88.12999725341797,79.02651977539062
2023-12-13,-0.5000000000000002,0.4999999999999998,-1.0,1.0,89.94000244140625,79.50493621826172
2023-12-14,0.5000000000000001,-0.49999999999999994,1.0,-1.0,92.08999633789062,84.83584594726562
2023-12-15,-0.5000000000000002,0.4999999999999999,-1.0,1.0,92.88999938964844,82.96123504638672
2023-12-18,0.5000000000000001,-0.49999999999999983,1.0,-1.0,92.98999786376952,83.47870635986328
2023-12-19,-0.5,0.5,-1.0,1.0,94.0199966430664,83.21510314941406
2023-12-20,-0.49999999999999994,0.5000000000000001,-1.0,1.0,91.6500015258789,79.86618041992188
2023-12-21,-0.5,0.5,-1.0,1.0,94.0500030517578,80.92064666748047
2023-12-22,0.49999999999999994,-0.5000000000000001,1.0,-1.0,94.36000061035156,81.76032257080078
2023-12-26,-0.5,0.5,-1.0,1.0,95.51000213623048,82.69762420654297
2023-12-27,-0.5,0.5,-1.0,1.0,95.3000030517578,81.84819793701172
2023-12-28,0.5000000000000001,-0.49999999999999994,1.0,-1.0,94.45999908447266,81.39906311035156
2023-12-29,0.5,-0.5,1.0,-1.0,92.9499969482422,80.16885375976562
2024-01-02,0.5,-0.5,1.0,-1.0,90.27999877929688,78.23565673828125
2024-01-03,0.5000000000000001,-0.5,1.0,-1.0,85.72000122070312,76.57585906982422
2024-01-04,-0.5000000000000001,0.4999999999999999,-1.0,1.0,82.75,75.45303344726562
2024-01-05,-0.5,0.5,-1.0,1.0,81.83000183105469,74.57431030273438
2024-01-08,-0.49999999999999917,0.5000000000000009,-1.0,1.0,84.66000366210938,75.42375946044922
2024-01-09,0.49999999999999994,-0.5000000000000001,1.0,-1.0,83.63999938964844,75.43350982666016
2024-01-10,-0.5000000000000058,0.4999999999999943,-1.0,1.0,84.08000183105469,75.31634521484375
2024-01-11,0.5,-0.5,1.0,-1.0,83.70999908447266,75.07225799560547
2024-01-12,-0.5,0.5,-1.0,1.0,84.25,75.27729034423828
2024-01-16,0.5000000000000002,-0.49999999999999983,1.0,-1.0,86.16999816894531,75.24799346923828
2024-01-17,0.49999999999999994,-0.5000000000000001,1.0,-1.0,85.06999969482422,74.96485137939453
2024-01-18,0.4999999999999999,-0.5000000000000001,1.0,-1.0,88.87999725341797,76.3512954711914
2024-01-19,0.5,-0.5,1.0,-1.0,90.30999755859376,80.3055419921875
2024-01-22,0.5,-0.5,1.0,-1.0,92.5199966430664,80.42271423339844
2024-01-23,0.5,-0.5,1.0,-1.0,91.66999816894533,80.02241516113281
2024-01-24,0.5000000000000002,-0.49999999999999983,1.0,-1.0,89.83000183105469,77.58150482177734
2024-01-25,0.5,-0.5,1.0,-1.0,89.68000030517578,76.53678894042969
2024-01-26,0.49999999999999994,-0.5,1.0,-1.0,87.37000274658203,75.30657958984375
2024-01-29,0.5000000000000004,-0.4999999999999996,1.0,-1.0,89.5999984741211,75.87288665771484
2024-01-30,0.5,-0.5,1.0,-1.0,88.08000183105469,74.23258972167969
2024-01-31,0.5,-0.5,1.0,-1.0,86.2300033569336,73.1878890991211
2024-02-01,0.49999999999999994,-0.5000000000000001,1.0,-1.0,84.04000091552734,73.79322052001953
2024-02-02,0.49999999999999983,-0.5000000000000001,1.0,-1.0,80.26000213623047,73.63700866699219
2024-02-05,-0.5,0.5,-1.0,1.0,81.2699966430664,72.66065216064453
2024-02-06,0.5000000000000001,-0.49999999999999983,1.0,-1.0,79.91999816894531,72.13341522216797
2024-02-07,0.49999999999999983,-0.5000000000000002,1.0,-1.0,80.81999969482422,73.34410095214844
2024-02-08,-0.5,0.5,-1.0,1.0,82.44999694824219,76.43917083740234
2024-02-09,-0.5000000000000001,0.49999999999999994,-1.0,1.0,83.61000061035156,79.6123275756836
2024-02-12,-0.5,0.5,-1.0,1.0,85.02999877929688,77.55220031738281
2024-02-13,-0.5,0.5,-1.0,1.0,84.20999908447266,70.46383666992188
2024-02-14,0.5000000000000003,-0.4999999999999997,1.0,-1.0,85.9000015258789,73.47103118896484
2024-02-15,0.5,-0.5,1.0,-1.0,86.20999908447266,73.86158752441406
2024-02-16,-0.5000000000000002,0.4999999999999998,-1.0,1.0,85.62999725341797,71.61595153808594
2024-02-20,0.49999999999999933,-0.5000000000000007,1.0,-1.0,83.75,70.89344024658203
2024-02-21,-0.5000000000000004,0.49999999999999956,-1.0,1.0,84.73999786376953,70.90321350097656
2024-02-22,-0.5,0.5,-1.0,1.0,87.5199966430664,70.60052490234375
2024-02-23,-0.5,0.5,-1.0,1.0,86.52999877929688,68.78449249267578
2024-02-26,-0.4999999999999998,0.5000000000000002,-1.0,1.0,87.7300033569336,69.6729965209961
2024-02-27,0.5000000000000007,-0.4999999999999994,1.0,-1.0,85.81999969482422,68.75521850585938
2024-02-28,-0.4999999999999998,0.5000000000000002,-1.0,1.0,86.08999633789062,68.96083068847656
2024-02-29,-0.5000000000000002,0.4999999999999998,-1.0,1.0,88.33000183105469,69.96934509277344
2024-03-01,-0.5000000000000002,0.4999999999999998,-1.0,1.0,92.68000030517578,71.2716064453125
2024-03-04,-0.49999999999999983,0.5000000000000002,-1.0,1.0,94.0500030517578,71.38909149169922
2024-03-05,0.5,-0.5,1.0,-1.0,90.9000015258789,70.04767608642578
2024-03-06,-0.5,0.5,-1.0,1.0,94.20999908447266,71.39889526367188
2024-03-07,0.5,-0.5,1.0,-1.0,98.51000213623048,74.89441680908203
2024-03-08,0.5,-0.5,1.0,-1.0,93.4800033569336,72.39762115478516
2024-03-11,0.5,-0.5,1.0,-1.0,92.8499984741211,72.75989532470703
2024-03-12,-0.5,0.5,-1.0,1.0,93.26000213623048,72.5836410522461
2024-03-13,-0.49999999999999895,0.5000000000000011,-1.0,1.0,91.3499984741211,70.87015533447266
2024-03-14,-0.5000000000000019,0.4999999999999981,-1.0,1.0,89.93000030517578,68.6768798828125
2024-03-15,0.5000000000000001,-0.49999999999999983,1.0,-1.0,89.48999786376953,68.61813354492188
2024-03-18,-0.5000000000000043,0.4999999999999956,-1.0,1.0,91.08000183105467,68.17752075195312
2024-03-19,-0.4999999999999983,0.5000000000000017,-1.0,1.0,91.0,67.66836547851562
2024-03-20,-0.5,0.5,-1.0,1.0,94.25,68.89230346679688
2024-03-21,-0.5,0.5,-1.0,1.0,98.27999877929688,69.07833099365234
2024-03-22,-0.5000000000000022,0.4999999999999977,-1.0,1.0,98.06999969482422,68.66708374023438
2024-03-25,0.5,-0.5,1.0,-1.0,96.80999755859376,68.56918334960938
2024-03-26,0.5,-0.5,1.0,-1.0,94.94000244140624,67.47254180908203
2024-03-27,0.4999999999999999,-0.5000000000000002,1.0,-1.0,95.54000091552734,69.13707733154297
2024-03-28,0.5000000000000001,-0.49999999999999994,1.0,-1.0,95.63999938964844,70.05747985839844
2024-04-01,-0.5,0.5,-1.0,1.0,97.62000274658205,69.19583892822266
2024-04-02,-0.5,0.5,-1.0,1.0,99.08000183105467,67.52149963378906
2024-04-03,-0.5,0.5,-1.0,1.0,101.43000030517578,68.06982421875
2024-04-04,0.5,-0.5,1.0,-1.0,98.55999755859376,66.7186050415039
2024-04-05,-0.5,0.5,-1.0,1.0,100.66999816894533,67.423583984375
2024-04-08,0.5,-0.5,1.0,-1.0,101.4000015258789,68.08940124511719
2024-04-09,0.5,-0.5,1.0,-1.0,102.77999877929688,70.17495727539062
2024-04-10,-0.49999999999999994,0.5000000000000001,-1.0,1.0,99.45999908447266,67.67815399169922
2024-04-11,-0.5000000000000001,0.4999999999999999,-1.0,1.0,102.4800033569336,68.8531265258789
2024-04-12,0.4999999999999997,-0.5000000000000002,1.0,-1.0,98.4000015258789,66.62068176269531
2024-04-15,-0.5,0.5,-1.0,1.0,97.51000213623048,65.77863311767578
2024-04-16,-0.49999999999999967,0.5000000000000003,-1.0,1.0,99.8499984741211,65.44571685791016
2024-04-17,0.5000000000000004,-0.49999999999999967,1.0,-1.0,96.38999938964844,64.22179412841797
2024-04-18,-0.4999999999999996,0.5000000000000003,-1.0,1.0,95.16000366210938,62.62579727172852
2024-04-19,0.5,-0.5,1.0,-1.0,92.80999755859376,61.5781135559082
2024-04-22,-0.49999999999999967,0.5000000000000003,-1.0,1.0,95.58000183105467,61.764156341552734
2024-04-23,-0.4999999999999992,0.5000000000000008,-1.0,1.0,98.8000030517578,63.076202392578125
2024-04-24,0.5,-0.5,1.0,-1.0,100.72000122070312,65.55342102050781
2024-04-25,0.5,-0.5,1.0,-1.0,100.58000183105467,65.85697174072266
2024-04-26,-0.5,0.5,-1.0,1.0,101.70999908447266,65.86674499511719
2024-04-29,-0.5000000000000004,0.4999999999999995,-1.0,1.0,104.0,66.48361206054688
2024-04-30,0.5000000000000002,-0.4999999999999999,1.0,-1.0,101.9499969482422,65.3282241821289
2024-05-01,0.5,-0.5,1.0,-1.0,99.12000274658205,64.37846374511719
2024-05-02,0.5,-0.5,1.0,-1.0,98.9800033569336,66.5521469116211
2024-05-03,-0.5000000000000008,0.4999999999999992,-1.0,1.0,102.8499984741211,67.16899871826172
2024-05-06,0.5,-0.5,1.0,-1.0,103.51000213623048,68.21668243408203
2024-05-07,0.5000000000000001,-0.5,1.0,-1.0,103.0,68.70626068115234
2024-05-08,0.5000000000000001,-0.49999999999999994,1.0,-1.0,101.43000030517578,75.03150177001953
2024-05-09,0.5000000000000001,-0.4999999999999999,1.0,-1.0,101.38999938964844,75.7266845703125
2024-05-10,-0.5,0.5,-1.0,1.0,101.94000244140624,73.83695220947266
2024-05-13,0.5000000000000008,-0.4999999999999993,1.0,-1.0,102.61000061035156,75.10004425048828
2024-05-14,0.4999999999999973,-0.5000000000000027,1.0,-1.0,102.87999725341795,75.74626922607422
2024-05-15,0.5000000000000081,-0.499999999999992,1.0,-1.0,103.37000274658205,76.30438232421875
2024-05-16,0.49999999999999883,-0.5000000000000011,1.0,-1.0,101.5999984741211,76.04002380371094
2024-05-17,-0.5,0.5,-1.0,1.0,100.8499984741211,75.18816375732422
2024-05-20,-0.5000000000000001,0.49999999999999994,-1.0,1.0,102.37999725341795,76.15750885009766
2024-05-21,-0.5,0.5,-1.0,1.0,102.36000061035156,75.5014877319336
2024-05-22,0.4999999999999992,-0.5000000000000009,1.0,-1.0,101.16000366210938,76.57853698730469
2024-05-23,-0.5,0.5,-1.0,1.0,101.43000030517578,74.63984680175781
2024-05-24,0.49999999999999833,-0.5000000000000017,1.0,-1.0,102.33000183105467,75.57981872558594
2024-05-28,-0.5,0.5000000000000001,-1.0,1.0,104.52999877929688,75.75607299804688
2024-05-29,-0.5,0.5,-1.0,1.0,101.97000122070312,73.51383209228516
2024-05-30,-0.5,0.5,-1.0,1.0,101.2300033569336,74.05236053466797
2024-05-31,0.5,-0.5,1.0,-1.0,101.13999938964844,74.62177276611328
2024-06-03,-0.5,0.5,-1.0,1.0,101.93000030517578,74.55304718017578
2024-06-04,-0.5000000000000001,0.5,-1.0,1.0,99.58999633789062,71.59801483154297
2024-06-05,-0.5,0.5,-1.0,1.0,102.44000244140624,74.27816009521484
2024-06-06,-0.5,0.5,-1.0,1.0,102.87000274658205,74.20943450927734
2024-06-07,0.5,-0.5,1.0,-1.0,101.4000015258789,73.20806884765625
2024-06-10,-0.5000000000000001,0.5,-1.0,1.0,102.20999908447266,72.74665832519531
2024-06-11,0.5,-0.5,1.0,-1.0,102.62999725341795,73.41423797607422
2024-06-12,-0.5,0.5,-1.0,1.0,105.26000213623048,74.61195373535156
2024-06-13,-0.5,0.5,-1.0,1.0,104.79000091552734,72.97246551513672
2024-06-14,-0.4999999999999999,0.5000000000000001,-1.0,1.0,104.23999786376952,72.42267608642578
2024-06-17,-0.5000000000000001,0.49999999999999994,-1.0,1.0,107.05999755859376,72.91354370117188
2024-06-18,-0.5000000000000001,0.49999999999999994,-1.0,1.0,107.18000030517578,72.17724609375
2024-06-20,-0.5,0.5,-1.0,1.0,105.0,70.370849609375
2024-06-21,-0.5,0.5,-1.0,1.0,105.7699966430664,70.05669403076172
2024-06-24,-0.5000000000000003,0.4999999999999997,-1.0,1.0,106.4499969482422,69.13385772705078
2024-06-25,0.49999999999999994,-0.5000000000000001,1.0,-1.0,106.0999984741211,69.02586364746094
2024-06-26,-0.5,0.5,-1.0,1.0,108.2300033569336,68.98660278320312
2024-06-27,-0.5,0.5,-1.0,1.0,109.6500015258789,67.94596099853516
2024-06-28,-0.5000000000000002,0.4999999999999997,-1.0,1.0,111.47000122070312,68.90806579589844
2024-07-01,0.5,-0.5,1.0,-1.0,110.36000061035156,68.41719818115234
2024-07-02,-0.5,0.5,-1.0,1.0,111.76000213623048,69.27130889892578
2024-07-03,0.5,-0.49999999999999994,1.0,-1.0,111.91999816894533,69.38910675048828
2024-07-05,-0.5000000000000006,0.49999999999999944,-1.0,1.0,114.11000061035156,69.21240997314453
2024-07-08,-0.5000000000000077,0.49999999999999223,-1.0,1.0,118.0999984741211,70.55738067626953
2024-07-09,0.5,-0.5,1.0,-1.0,115.81999969482422,70.38068389892578
2024-07-10,0.5,-0.5,1.0,-1.0,115.72000122070312,70.69482421875
2024-07-11,0.5,-0.5,1.0,-1.0,114.12999725341795,72.89391326904297
2024-07-12,0.5,-0.5,1.0,-1.0,112.80999755859376,73.76766204833984
2024-07-15,0.5,-0.5,1.0,-1.0,113.6500015258789,74.09163665771484
2024-07-16,0.5,-0.5,1.0,-1.0,117.3000030517578,77.02702331542969
2024-07-17,-0.5000000000000001,0.4999999999999999,-1.0,1.0,107.63999938964844,74.50395965576172
2024-07-18,-0.5,0.5,-1.0,1.0,104.9499969482422,73.0313491821289
2024-07-19,-0.49999999999999994,0.5,-1.0,1.0,104.2699966430664,70.54756164550781
2024-07-22,-0.49999999999999994,0.5000000000000001,-1.0,1.0,106.72000122070312,73.56149291992188
2024-07-23,-0.5,0.5,-1.0,1.0,106.5,73.2178955078125
2024-07-24,-0.5,0.5,-1.0,1.0,101.58999633789062,70.87154388427734
2024-07-25,-0.5,0.5,-1.0,1.0,97.77999877929688,69.91925811767578
2024-07-26,-0.5,0.5,-1.0,1.0,100.16000366210938,71.62747955322266
2024-07-29,-0.5,0.5,-1.0,1.0,99.54000091552734,71.8238296508789
2024-07-30,-0.5,0.5,-1.0,1.0,95.9800033569336,69.76217651367188
2024-07-31,-0.5000000000000001,0.5,-1.0,1.0,100.91999816894533,71.70600891113281
2024-08-01,-0.49999999999999983,0.5000000000000002,-1.0,1.0,99.6500015258789,67.0624008178711
2024-08-02,-0.5,0.5,-1.0,1.0,97.12999725341795,65.0007553100586
2024-08-05,-0.5,0.5,-1.0,1.0,96.0500030517578,63.49869918823242
2024-08-06,-0.5000000000000007,0.4999999999999994,-1.0,1.0,97.19000244140624,63.09618377685547
2024-08-07,-0.5000000000000006,0.4999999999999994,-1.0,1.0,95.93000030517578,58.68819427490234
2024-08-08,-0.5,0.5,-1.0,1.0,100.87999725341795,59.80736923217773
2024-08-09,-0.4999999999999994,0.5000000000000007,-1.0,1.0,101.41000366210938,59.257598876953125
2024-08-12,-0.5,0.5,-1.0,1.0,101.56999969482422,59.30668258666992
2024-08-13,-0.4999999999999992,0.5000000000000008,-1.0,1.0,102.94000244140624,60.062625885009766
2024-08-14,-0.5,0.5,-1.0,1.0,102.66000366210938,58.5605697631836
2024-08-15,0.5,-0.5,1.0,-1.0,106.0,63.96994018554688
2024-08-16,0.5000000000000004,-0.49999999999999967,1.0,-1.0,106.30999755859376,64.81421661376953
2024-08-19,-0.5,0.5,-1.0,1.0,106.20999908447266,64.51970672607422
2024-08-20,-0.5000000000000002,0.4999999999999998,-1.0,1.0,105.58000183105467,63.30235290527344
2024-08-21,0.5000000000000004,-0.4999999999999996,1.0,-1.0,106.62999725341795,65.72723388671875
2024-08-22,-0.5,0.5,-1.0,1.0,104.5,64.19572448730469
2024-08-23,0.49999999999999956,-0.5000000000000004,1.0,-1.0,107.0,66.6598892211914
2024-08-26,0.5000000000000004,-0.49999999999999956,1.0,-1.0,104.36000061035156,65.19711303710938
